Cod_SBS,Cod_Emp,Tipo_Credit,Nivel2,Moneda,SubCodigoCuenta,Condicion,Val_Saldo,Clasif_Deu,Cod_Cuenta
2011937986,50012,30,98,4,14100000000,000000,0000,0,98414100000000
2011937986,50000,10,91,4,11130200000,000000,0000,0,91411130200000
2011937986,50000,10,91,4,15130602000,000890,0000,0,91415130602000
2011937986,50000,10,91,4,18130000000,000000,0000,0,91418130000000
2011937986,50012,30,92,9,11020100000,000000,0000,0,92911020100000
2011937986,50000,10,98,1,19371301000,000000,0000,0,98119371301000
2011937986,50012,30,98,1,19371301000,000000,0000,0,98119371301000
2011937986,50012,30,98,4,14090000000,000000,0000,0,98414090000000
2011937986,50000,10,91,4,25130400000,014300,0000,0,91425130400000
2011937986,50012,30,91,4,11130602000,000000,0000,0,91411130602000
2011937986,50000,10,91,4,29130100000,000000,0000,0,91429130100000
2011937986,50000,10,91,4,19130100000,000000,0000,0,91419130100000
2014402960,70000,40,91,4,19130100000,000000,0000,0,91419130100000
2014402960,70000,40,92,9,11010400000,000000,0000,0,92911010400000
2014402960,70000,40,98,4,14100000000,000000,0000,0,98414100000000
2014402960,70000,40,91,4,15131906000,000830,0000,0,91415131906000
2011077139,80027,81,08,1,19250000000,006650,0000,0,08119250000000
2011077139,80039,61,01,4,19020100000,019810,0000,0,01419020100000
2011077139,80039,61,01,4,16020609000,019810,0000,0,01416020609000
2014945097,10012,31,01,4,11020602000,000000,0000,0,01411020602000
2014945097,10012,31,08,1,18010202000,000000,0000,0,08118010202000
2014945097,10012,31,08,4,14100000000,000000,0000,0,08414100000000
2014945097,10012,31,08,1,18010201000,000000,0000,0,08118010201000
2014945097,10012,31,08,4,14051100000,000000,0000,0,08414051100000
2014945097,10012,31,08,4,14090000000,000000,0000,0,08414090000000
2014945097,10012,31,01,4,18020000000,000000,0000,0,01418020000000
2012711453,60000,10,88,1,18011201000,000000,0000,0,88118011201000
2012711453,60000,20,88,1,19371201000,000000,0000,0,88119371201000
2012711453,60000,60,88,1,18011202000,000000,0000,0,88118011202000
2012711453,60000,60,88,1,19371201000,000000,0000,0,88119371201000
2012711453,60000,20,81,4,18120000000,000000,0000,0,81418120000000
2012711453,60000,20,81,4,11120602000,000000,0000,0,81411120602000
2012711453,60000,60,81,4,18120000000,000000,0000,0,81418120000000
2012711453,60000,60,88,4,14051100000,000000,0000,0,88414051100000
2012711453,60000,60,88,4,14100000000,000000,0000,0,88414100000000
2012711453,60000,10,88,1,18011202000,000000,0000,0,88118011202000
2012711453,60000,20,81,4,19120100000,000000,0000,0,81419120100000
2012711453,60000,10,82,9,11020100000,000000,0000,0,82911020100000
2012711453,60000,10,81,4,11120602000,000000,0000,0,81411120602000
2012711453,60000,10,88,4,14051100000,000000,0000,0,88414051100000
2012711453,60000,10,88,4,14100000000,000000,0000,0,88414100000000
2012711453,60000,10,88,4,24020102000,001940,0000,0,88424020102000
2012711453,60000,60,87,2,15061200000,000000,0000,0,87215061200000
2012711453,60000,60,81,4,11120602000,000000,0000,0,81411120602000
2012711453,60000,20,81,4,15120601000,000570,0000,0,81415120601000
2012711453,60000,10,88,1,19371201000,000000,0000,0,88119371201000
2012711453,60000,20,88,4,14100000000,000000,0000,0,88414100000000
2012711453,60000,60,81,4,11120200000,000000,0000,0,81411120200000
2012711453,60000,10,81,4,18120000000,000000,0000,0,81418120000000
2012711453,60000,20,81,4,19120100000,000570,0000,0,81419120100000
2012711453,60000,60,88,1,18011201000,000000,0000,0,88118011201000
2020030339,30000,10,91,4,11130602000,000000,0000,0,91411130602000
2020030339,30000,10,92,9,11020100000,000000,0000,0,92911020100000
2020030339,30000,10,98,4,14051100000,000000,0000,0,98414051100000
2020030339,30000,10,98,1,18011301000,000000,0000,0,98118011301000
2020030339,30000,10,98,1,18011302000,000000,0000,0,98118011302000
2010379958,90027,81,08,1,13020000000,024040,0000,0,08113020000000
2015435404,20000,40,81,4,18120000000,000000,0000,0,81418120000000
2015435404,20000,40,87,1,12000000000,000000,0000,0,87112000000000
2015435404,20000,40,88,4,14051100000,000000,0000,0,88414051100000
2015435404,20000,40,81,4,11121100000,000000,0000,0,81411121100000
2015435404,20000,40,88,1,18011202000,000000,0000,0,88118011202000
2015435404,20000,40,81,4,11120602000,000000,0000,0,81411120602000
2015435404,20000,40,88,4,24100000000,000000,0000,0,88424100000000
2015435404,20000,40,88,1,18011201000,000000,0000,0,88118011201000
2015435404,20000,40,88,4,14020900000,000000,0000,0,88414020900000
2015435404,20000,40,88,4,14020800000,000000,0000,0,88414020800000
2014318811,60000,11,07,2,15060200000,000000,0000,0,07215060200000
2013909774,20027,81,08,1,13020000000,020390,0000,0,08113020000000
2016710387,10000,20,81,4,11120602000,000000,0000,0,81411120602000
2016710387,10000,60,81,4,18120000000,000000,0000,0,81418120000000
2016710387,10000,10,87,2,15061200000,000000,0000,0,87215061200000
2016710387,10000,10,81,4,11120200000,000000,0000,0,81411120200000
2016710387,10000,10,81,4,18120000000,000000,0000,0,81418120000000
2016710387,10000,60,88,4,24020102000,000000,0000,0,88424020102000
2016710387,10000,20,88,4,14100000000,000000,0000,0,88414100000000
2016710387,10000,20,88,4,14051100000,000000,0000,0,88414051100000
2016710387,10000,20,88,1,19371201000,000000,0000,0,88119371201000
2016710387,10000,60,88,4,14100000000,000000,0000,0,88414100000000
2016710387,10000,60,88,1,19371201000,000000,0000,0,88119371201000
2016710387,10000,60,81,4,11120602000,000000,0000,0,81411120602000
2016710387,10000,20,81,4,18120000000,000000,0000,0,81418120000000
2016710387,10000,20,88,1,18011201000,000000,0000,0,88118011201000
2010474139,80000,10,98,1,13020000000,007970,0000,0,98113020000000
2014237360,20010,61,08,4,14051100000,000000,0000,0,08414051100000
2014237360,20010,61,08,1,18010202000,000000,0000,0,08118010202000
2014237360,20010,61,08,4,14100000000,000000,0000,0,08414100000000
2014237360,20010,61,01,4,11020602000,000000,0000,0,01411020602000
2014237360,20010,61,08,1,18010201000,000000,0000,0,08118010201000
2014237360,20010,61,01,4,18020000000,000000,0000,0,01418020000000
2011442577,00000,60,91,4,18130000000,000000,0000,0,91418130000000
2011442577,00000,60,98,1,19371301000,000000,0000,0,98119371301000
2011442577,00000,60,91,4,11130200000,000000,0000,0,91411130200000
2011442577,00000,60,98,1,18011302000,000000,0000,0,98118011302000
2011442577,00000,60,98,1,18011301000,000000,0000,0,98118011301000
2011442577,00000,60,97,2,15061300000,000000,0000,0,97215061300000
2011442577,00000,60,98,4,14100000000,000000,0000,0,98414100000000
2011442577,00000,60,98,4,14051100000,000000,0000,0,98414051100000
2011442577,00000,60,91,4,11130602000,000000,0000,0,91411130602000
2015495929,70000,60,91,4,16131906000,005770,0000,0,91416131906000
2015495929,70000,60,91,4,19130100000,000000,0000,0,91419130100000
2015495929,70000,60,98,4,14100000000,000000,0000,0,98414100000000
2010074871,10000,10,91,4,15130400000,000440,0000,0,91415130400000
2010074871,10000,10,91,4,19130100000,000000,0000,0,91419130100000
2010469924,30000,60,98,4,14100000000,000000,0000,0,98414100000000
2010469924,30000,10,98,1,18011301000,000000,0000,0,98118011301000
2010469924,30000,40,97,2,15031300000,000000,0000,0,97215031300000
2010469924,30000,10,92,9,11020100000,000000,0000,0,92911020100000
2010469924,30000,60,91,4,18130000000,000000,0000,0,91418130000000
2010469924,30000,10,98,1,18011302000,000000,0000,0,98118011302000
2010469924,30000,10,98,4,14051100000,000000,0000,0,98414051100000
2010469924,30000,60,98,1,18011302000,000000,0000,0,98118011302000
2010469924,30000,60,98,1,19371301000,000000,0000,0,98119371301000
2010469924,30000,60,98,4,14051100000,000000,0000,0,98414051100000
2010469924,30000,60,91,4,11130602000,000000,0000,0,91411130602000
2010469924,30000,60,98,1,18011301000,000000,0000,0,98118011301000
2010469924,30000,10,91,4,11130602000,000000,0000,0,91411130602000
2015503592,70000,20,98,1,18011301000,000000,0000,0,98118011301000
2015503592,70000,20,98,4,14051100000,000000,0000,0,98414051100000
2015503592,70000,20,91,4,11130602000,000000,0000,0,91411130602000
2015503592,70000,20,91,4,18130000000,000000,0000,0,91418130000000
2014175585,40010,10,91,4,18130000000,000000,0000,0,91418130000000
2014175585,40010,10,98,1,19371301000,000000,0000,0,98119371301000
2014175585,40011,20,91,4,11130602000,000000,0000,0,91411130602000
2014175585,40010,10,92,9,11010100000,000000,0000,0,92911010100000
2014175585,40011,20,91,4,18130000000,000000,0000,0,91418130000000
2014175585,40010,10,91,4,11130602000,000000,0000,0,91411130602000
2010467698,70000,10,91,4,11130400000,000000,0000,0,91411130400000
2000909247,10036,80,98,1,23020000000,065160,0000,0,98123020000000
2011323448,20011,00,98,4,14090000000,000000,0000,0,98414090000000
2011323448,20011,00,91,4,16130602000,023990,0000,0,91416130602000
2011323448,20011,00,91,4,19130100000,023990,0000,0,91419130100000
2011323448,20011,00,98,4,14100000000,000000,0000,0,98414100000000
2011323448,20039,60,91,4,19130100000,026780,0000,0,91419130100000
2011323448,20000,10,98,1,13020000000,033460,0000,0,98113020000000
2011323448,20039,60,91,4,16130609000,026780,0000,0,91416130609000
2011081285,00000,10,88,1,18011202000,000000,0000,0,88118011202000
2011081285,00000,10,81,4,11120609000,000000,0000,0,81411120609000
2011081285,00000,10,87,2,25041200000,000000,0000,0,87225041200000
2011081285,00000,10,88,4,14051100000,000000,0000,0,88414051100000
2011081285,00000,10,87,1,22000000000,000000,0000,0,87122000000000
2011081285,00000,10,88,1,18011201000,000000,0000,0,88118011201000
2011081285,00000,10,81,4,18120000000,000000,0000,0,81418120000000
2011784803,50000,60,97,2,15061300000,000000,0000,0,97215061300000
2017507574,70000,60,81,4,18120000000,000000,0000,0,81418120000000
2017507574,70000,60,88,4,14051100000,000000,0000,0,88414051100000
2017507574,70000,40,81,4,18120000000,000000,0000,0,81418120000000
2017507574,70000,10,81,4,11120200000,000000,0000,0,81411120200000
2017507574,70000,60,88,1,18011201000,000000,0000,0,88118011201000
2017507574,70000,60,88,1,18011202000,000000,0000,0,88118011202000
2017507574,70000,40,88,4,24100000000,000000,0000,0,88424100000000
2017507574,70000,40,81,4,11120602000,000000,0000,0,81411120602000
2017507574,70000,10,88,4,24020102000,007140,0000,0,88424020102000
2017507574,70000,40,88,4,24020102000,002970,0000,0,88424020102000
2017507574,70000,60,87,1,12000000000,000000,0000,0,87112000000000
2017507574,70000,10,88,1,19371201000,000000,0000,0,88119371201000
2017507574,70000,10,81,4,18120000000,000000,0000,0,81418120000000
2017507574,70000,60,88,4,24020102000,000000,0000,0,88424020102000
2017507574,70000,60,88,4,14100000000,000000,0000,0,88414100000000
2017507574,70000,60,81,4,11120602000,000000,0000,0,81411120602000
2000845726,30048,01,08,1,23020000000,084050,0000,0,08123020000000
2000845726,30048,01,08,1,23020000000,074840,0000,0,08123020000000
2017659023,80000,11,01,4,15020400000,000910,0000,0,01415020400000
2017659023,80000,11,01,4,19020100000,000000,0000,0,01419020100000
2011224561,80030,11,01,4,25020501000,033300,0000,0,01425020501000
2010961806,30005,50,98,4,24090000000,016880,0000,0,98424090000000
2010961806,30000,10,91,4,14130602000,000000,0000,0,91414130602000
2010961806,30005,50,98,4,24100000000,000000,0000,0,98424100000000
2010961806,30000,10,98,4,24020102000,009720,0000,0,98424020102000
2010961806,30000,10,98,1,19371301000,000000,0000,0,98119371301000
2010961806,30000,10,98,4,24020102000,001950,0000,0,98424020102000
2015353872,70000,11,08,1,13020000000,022670,0000,0,08113020000000
2015353872,70000,11,01,4,19020100000,000000,0000,0,01419020100000
2015353872,70000,11,01,4,15020400000,015240,0000,0,01415020400000
2014871898,90000,40,91,4,19130100000,000000,0000,0,91419130100000
2014871898,90000,40,98,4,14020900000,000000,0000,0,98414020900000
2014871898,90000,40,91,4,15131100000,002500,0000,0,91415131100000
2014871898,90000,40,98,4,14020800000,000000,0000,0,98414020800000
2010861944,90038,20,91,4,15131906000,014360,0000,0,91415131906000
2010861944,90000,10,98,1,13020000000,004680,0000,0,98113020000000
2010861944,90000,40,98,1,13020000000,008230,0000,0,98113020000000
2010339921,10000,10,98,1,13020000000,011360,0000,0,98113020000000
2016431362,00012,30,98,4,14100000000,000000,0000,0,98414100000000
2016431362,00000,40,98,1,13020000000,003990,0000,0,98113020000000
2016431362,00012,30,98,4,14090000000,000000,0000,0,98414090000000
2016431362,00000,40,97,2,15031300000,000000,0000,0,97215031300000
2016431362,00012,30,98,1,13020000000,007280,0000,0,98113020000000
2009831689,20000,11,08,4,24090000000,000000,0000,0,08424090000000
2012673871,40000,10,97,2,15061300000,000000,0000,0,97215061300000
2012673871,40010,30,98,1,19371301000,000000,0000,0,98119371301000
2012673871,40000,10,98,1,18011301000,000000,0000,0,98118011301000
2012673871,40000,10,91,4,11130200000,000000,0000,0,91411130200000
2012673871,40000,10,98,1,19371301000,000000,0000,0,98119371301000
2012673871,40010,30,98,4,14100000000,000000,0000,0,98414100000000
2012673871,40000,10,91,4,11130602000,000000,0000,0,91411130602000
2012673871,40000,10,92,9,11020100000,000000,0000,0,92911020100000
2012673871,40000,10,91,4,18130000000,000000,0000,0,91418130000000
2012673871,40010,30,91,4,11130602000,000000,0000,0,91411130602000
2012673871,40000,10,98,4,14051100000,000000,0000,0,98414051100000
2012673871,40000,60,91,4,11130602000,000000,0000,0,91411130602000
2012673871,40000,60,98,1,19371301000,000000,0000,0,98119371301000
2012673871,40010,30,91,4,18130000000,000000,0000,0,91418130000000
2012673871,40000,60,91,4,18130000000,000000,0000,0,91418130000000
2012673871,40000,10,98,1,18011302000,000000,0000,0,98118011302000
2013956354,90000,10,98,1,18011301000,000000,0000,0,98118011301000
2013956354,90000,10,92,9,11020100000,000000,0000,0,92911020100000
2013956354,90000,10,97,2,15061300000,000000,0000,0,97215061300000
2013956354,90012,30,98,4,14090000000,000000,0000,0,98414090000000
2013956354,90012,30,98,1,19371301000,000000,0000,0,98119371301000
2013956354,90012,30,91,4,11130602000,000000,0000,0,91411130602000
2013956354,90000,10,98,1,19371301000,000000,0000,0,98119371301000
2013956354,90012,30,98,4,14100000000,000000,0000,0,98414100000000
2013956354,90000,10,98,1,18011302000,000000,0000,0,98118011302000
2013956354,90000,10,91,4,11130602000,000000,0000,0,91411130602000
2013956354,90000,10,91,4,11130200000,000000,0000,0,91411130200000
2013956354,90000,10,91,4,18130000000,000000,0000,0,91418130000000
2013956354,90000,10,98,4,14051100000,000000,0000,0,98414051100000
2013956354,90012,30,92,9,11020100000,000000,0000,0,92911020100000
2015616602,20000,10,91,4,11130200000,000050,0000,0,91411130200000
2015616602,20010,60,98,1,18011302000,000000,0000,0,98118011302000
2015616602,20000,10,91,4,18130000000,000000,0000,0,91418130000000
2015616602,20000,10,98,1,19371301000,000000,0000,0,98119371301000
2015616602,20010,60,91,4,18130000000,000000,0000,0,91418130000000
2015616602,20010,60,98,4,14100000000,000000,0000,0,98414100000000
2015616602,20000,10,91,4,18130000000,000050,0000,0,91418130000000
2015616602,20010,60,91,4,11130602000,000000,0000,0,91411130602000
2015616602,20010,60,98,4,14051100000,000000,0000,0,98414051100000
2015616602,20000,10,91,4,11130602000,000000,0000,0,91411130602000
2015616602,20000,10,91,4,11130400000,000000,0000,0,91411130400000
2015616602,20010,60,98,1,18011301000,000000,0000,0,98118011301000
2015616602,20000,10,98,4,14100000000,000000,0000,0,98414100000000
2009578677,40000,60,87,1,12000000000,000000,0000,0,87112000000000
2009578677,40000,60,81,4,11120602000,000000,0000,0,81411120602000
2009578677,40000,60,88,1,18011201000,000000,0000,0,88118011201000
2009578677,40000,60,88,4,14051100000,000000,0000,0,88414051100000
2009578677,40000,60,88,1,18011202000,000000,0000,0,88118011202000
2009578677,40000,60,88,4,24020102000,000000,0000,0,88424020102000
2009578677,40000,60,81,4,18120000000,000000,0000,0,81418120000000
2009578677,40000,60,88,4,14100000000,000000,0000,0,88414100000000
2009550126,50010,30,98,4,14100000000,000000,0000,0,98414100000000
2009550126,50010,10,91,4,11130602000,000000,0000,0,91411130602000
2009550126,50010,10,98,1,18011301000,000000,0000,0,98118011301000
2009550126,50010,10,91,4,18130000000,000000,0000,0,91418130000000
2009550126,50010,10,98,4,14100000000,000000,0000,0,98414100000000
2009550126,50010,30,91,4,11130602000,000000,0000,0,91411130602000
2009550126,50010,10,98,1,18011302000,000000,0000,0,98118011302000
2009550126,50010,10,92,9,11010100000,000000,0000,0,92911010100000
2009550126,50010,10,98,4,14051100000,000000,0000,0,98414051100000
2009550126,50010,30,91,4,18130000000,000000,0000,0,91418130000000
2009550126,50010,30,98,1,19371301000,000000,0000,0,98119371301000
2009550126,50010,10,98,1,19371301000,000000,0000,0,98119371301000
2008720277,10000,61,01,4,11020201000,000000,0000,0,01411020201000
2008720277,10000,61,08,1,19370201000,000000,0000,0,08119370201000
2008720277,10000,61,01,4,11020209000,000000,0000,0,01411020209000
2008720277,10000,61,01,4,18020000000,000000,0000,0,01418020000000
2008720277,10000,61,07,2,15060200000,000000,0000,0,07215060200000
2016985202,20010,39,98,4,24090000000,000000,0000,0,98424090000000
2011344346,40000,40,98,1,13020000000,002100,0000,0,98113020000000
2011344346,40000,10,98,4,24090000000,000000,0000,0,98424090000000
2016793788,80000,10,82,9,11020100000,000000,0000,0,82911020100000
2016793788,80000,10,81,4,11120602000,000000,0000,0,81411120602000
2016793788,80000,10,88,4,14051100000,000000,0000,0,88414051100000
2016793788,80010,31,01,4,18020000000,000000,0000,0,01418020000000
2016793788,80010,31,01,4,11020602000,000000,0000,0,01411020602000
2016793788,80010,31,08,4,14100000000,000000,0000,0,08414100000000
2016793788,80000,10,88,1,18011201000,000000,0000,0,88118011201000
2016793788,80000,10,88,1,18011202000,000000,0000,0,88118011202000
2015262728,90000,11,08,1,13020000000,021210,0000,0,08113020000000
2015262728,90000,11,01,4,19020100000,000000,0000,0,01419020100000
2015262728,90000,11,01,4,15020400000,012160,0000,0,01415020400000
2013244923,60000,11,07,2,15060200000,000000,0000,0,07215060200000
2011017373,30000,11,08,1,13020000000,028350,0000,0,08113020000000
2012454096,80000,20,91,4,11130602000,000000,0000,0,91411130602000
2012454096,80000,60,98,1,19371301000,000000,0000,0,98119371301000
2012454096,80000,60,91,4,11130602000,000000,0000,0,91411130602000
2012454096,80000,60,91,4,18130000000,000000,0000,0,91418130000000
2012454096,80000,60,97,2,15031300000,000000,0000,0,97215031300000
2012454096,80000,20,98,4,14051100000,000000,0000,0,98414051100000
2012454096,80000,20,98,1,18011301000,000000,0000,0,98118011301000
2012454096,80000,60,98,4,14051100000,000000,0000,0,98414051100000
2012454096,80000,20,91,4,18130000000,000000,0000,0,91418130000000
2012454096,80000,60,98,1,18011302000,000000,0000,0,98118011302000
2012454096,80000,60,98,4,14100000000,000000,0000,0,98414100000000
2012454096,80000,60,98,1,18011301000,000000,0000,0,98118011301000
2016693913,50000,10,88,4,14051100000,000000,0000,0,88414051100000
2016693913,50000,10,87,2,15061200000,000000,0000,0,87215061200000
2016693913,50000,10,88,4,24020102000,001950,0000,0,88424020102000
2016693913,50000,10,88,1,18011202000,000000,0000,0,88118011202000
